File: ./hwmcc13/single/bob12s04.aig
62346 50.00       
62347 48.00       
62348 50.00       
62349 49.00       
62350 50.00       
62351 50.00       
62352 50.00       
62353 50.00       
62354 48.00       
62355 50.00       
62356 49.00       
62357 51.00       
62358 49.00       
62359 48.00       
62360 49.00       
62361 49.00       
62362 51.00       
62363 51.00       
62364 49.00       
62365 49.00       
62366 51.00       
62367 49.00       
62368 49.00       
62369 50.00       
62370 48.00       
62371 49.00       
62372 50.00       
62373 48.00       
62374 49.00       
62375 49.00       
62376 50.00       
62377 49.00       
62378 52.00       
62379 49.00       
62380 50.00       
62381 50.00       
62382 50.00       
62383 50.00       
62384 50.00       
62385 51.00       
62386 49.00       
62387 51.00       
62388 48.00       
62389 51.00       
62390 50.00       
62391 51.00       
62392 50.00       
62393 49.00       
62394 49.00       
62395 49.00       
62396 49.00       
62397 50.00       
62398 48.00       
62399 49.00       
62400 49.00       
62401 49.00       
62402 50.00       
62403 49.00       
62404 49.00       
62405 48.00       
62406 50.00       
62407 50.00       
62408 50.00       
62409 51.00       
62410 52.00       
62411 48.00       
62412 51.00       
62413 50.00       
62414 49.00       
62415 49.00       
62416 50.00       
62417 49.00       
62418 50.00       
62419 49.00       
62420 50.00       
62421 49.00       
62422 48.00       
62423 50.00       
62424 49.00       
62425 49.00       
62426 50.00       
62427 50.00       
62428 50.00       
62429 50.00       
62430 50.00       
62431 49.00       
62432 50.00       
62433 50.00       
62434 49.00       
62435 50.00       
62436 49.00       
62437 50.00       
62438 50.00       
62439 50.00       
62440 49.00       
62441 49.00       
62442 50.00       
62443 49.00       
62444 49.00       
62445 49.00       
62446 49.00       
62447 50.00       
62448 48.00       
62449 48.00       
62450 50.00       
62451 51.00       
62452 51.00       
62453 50.00       
62454 49.00       
62455 50.00       
62456 50.00       
62457 50.00       
62458 50.00       
62459 49.00       
62460 50.00       
62461 50.00       
62462 48.00       
62463 49.00       
62464 51.00       
62465 48.00       
62466 50.00       
62467 50.00       
62468 49.00       
62469 50.00       
62470 49.00       
62471 51.00       
62472 49.00       
62473 50.00       
62474 50.00       
62475 50.00       
62476 49.00       
62477 50.00       
62478 50.00       
62479 49.00       
62480 49.00       
62481 50.00       
62482 49.00       
62483 48.00       
62484 48.00       
62485 49.00       
62486 49.00       
62487 49.00       
62488 51.00       
62489 49.00       
62490 50.00       
62491 50.00       
62492 49.00       
62493 50.00       
62494 50.00       
62495 50.00       
62496 51.00       
62497 48.00       
62498 48.00       
62499 50.00       
62500 49.00       
62501 50.00       
62502 49.00       
62503 49.00       
62504 49.00       
62505 50.00       
62506 48.00       
62507 50.00       
62508 50.00       
62509 48.00       
62510 50.00       
62511 50.00       
62512 48.00       
62513 50.00       
62514 49.00       
62515 49.00       
62516 51.00       
62517 49.00       
62518 49.00       
62519 49.00       
62520 48.00       
62521 49.00       
62522 48.00       
62523 50.00       
62524 49.00       
62525 51.00       
62526 50.00       
62527 49.00       
62528 50.00       
62529 51.00       
62530 48.00       
62531 50.00       
62532 49.00       
62533 51.00       
62534 50.00       
62535 51.00       
62536 49.00       
62537 49.00       
62538 50.00       
62539 50.00       
62540 51.00       
62541 49.00       
62542 50.00       
62543 50.00       
62544 50.00       
62545 50.00       
62546 48.00       
62547 50.00       
62548 51.00       
62549 50.00       
62550 49.00       
62551 49.00       
62552 50.00       
62553 49.00       
62554 51.00       
62555 49.00       
62556 49.00       
62557 48.00       
62558 48.00       
62559 50.00       
62560 51.00       
62561 50.00       
62562 49.00       
62563 50.00       
62564 51.00       
62565 49.00       
62566 48.00       
62567 50.00       
62568 50.00       
62569 51.00       
62570 49.00       
62571 50.00       
62572 50.00       
62573 51.00       
62574 49.00       
62575 49.00       
62576 49.00       
62577 48.00       
62578 49.00       
62579 50.00       
62580 49.00       
62581 49.00       
62582 51.00       
62583 50.00       
62584 49.00       
62585 50.00       
62586 49.00       
62587 49.00       
62588 50.00       
62589 49.00       
62590 50.00       
62591 51.00       
62592 48.00       
62593 51.00       
62594 49.00       
62595 49.00       
62596 50.00       
62597 51.00       
62598 50.00       
62599 49.00       
62600 50.00       
62601 49.00       
62602 49.00       
62603 49.00       
62604 51.00       
62605 48.00       
62606 49.00       
62607 49.00       
62608 50.00       
62609 50.00       
62610 48.00       
62611 49.00       
62612 51.00       
62613 50.00       
62614 49.00       
62615 49.00       
62616 49.00       
62617 51.00       
62618 48.00       
62619 50.00       
62620 48.00       
62621 50.00       
62622 48.00       
62623 49.00       
62624 49.00       
62625 50.00       
62626 51.00       
62627 50.00       
62628 50.00       
62629 49.00       
62630 51.00       
62631 49.00       
62632 49.00       
62633 50.00       
62634 49.00       
62635 49.00       
62636 51.00       
62637 50.00       
62638 48.00       
62639 49.00       
62640 50.00       
62641 50.00       
62642 50.00       
62643 50.00       
62644 48.00       
62645 50.00       
62646 49.00       
62647 49.00       
62648 51.00       
62649 50.00       
62650 49.00       
62651 50.00       
62652 49.00       
62653 49.00       
62654 49.00       
62655 50.00       
62656 49.00       
62657 50.00       
62658 51.00       
62659 51.00       
62660 48.00       
62661 49.00       
62662 50.00       
62663 50.00       
62664 50.00       
62665 49.00       
62666 49.00       
62667 51.00       
62668 48.00       
62669 49.00       
62670 51.00       
62671 49.00       
62672 50.00       
62673 50.00       
62674 51.00       
62675 51.00       
62676 50.00       
62677 51.00       
62678 50.00       
62679 49.00       
62680 48.00       
62681 49.00       
62682 50.00       
62683 50.00       
62684 50.00       
62685 50.00       
62686 49.00       
62687 48.00       
62688 49.00       
62689 48.00       
62690 49.00       
62691 49.00       
62692 50.00       
62693 49.00       
62694 49.00       
62695 50.00       
62696 49.00       
62697 49.00       
62698 46.00       
62699 50.00       
62700 49.00       
62701 48.00       
62702 50.00       
62703 51.00       
62704 49.00       
62705 50.00       
62706 49.00       
62707 50.00       
62708 49.00       
62709 52.00       
62710 51.00       
62711 48.00       
62712 50.00       
62713 50.00       
62714 48.00       
62715 48.00       
62716 50.00       
62717 50.00       
62718 49.00       
62719 47.00       
62720 48.00       
62721 49.00       
62722 49.00       
62723 51.00       
62724 49.00       
62725 50.00       
62726 50.00       
62727 50.00       
62728 51.00       
62729 50.00       
62730 50.00       
62731 49.00       
62732 49.00       
62733 50.00       
62734 49.00       
62735 49.00       
62736 50.00       
62737 49.00       
62738 50.00       
62739 50.00       
62740 47.00       
62741 49.00       
62742 49.00       
62743 50.00       
62744 48.00       
62745 49.00       
62746 50.00       
62747 50.00       
62748 50.00       
62749 49.00       
62750 49.00       
62751 50.00       
62752 50.00       
62753 49.00       
62754 50.00       
62755 51.00       
62756 50.00       
62757 50.00       
62758 50.00       
62759 51.00       
62760 49.00       
62761 50.00       
62762 50.00       
62763 50.00       
62764 50.00       
62765 50.00       
62766 50.00       
62767 49.00       
62768 49.00       
62769 50.00       
62770 48.00       
62771 50.00       
62772 49.00       
62773 49.00       
62774 51.00       
62775 50.00       
62776 48.00       
62777 50.00       
62778 50.00       
62779 51.00       
62780 49.00       
62781 49.00       
62782 49.00       
62783 50.00       
62784 50.00       
62785 49.00       
62786 51.00       
62787 50.00       
62788 48.00       
62789 51.00       
62790 49.00       
62791 51.00       
62792 48.00       
62793 47.00       
62794 50.00       
62795 50.00       
62796 51.00       
62797 50.00       
62798 50.00       
62799 49.00       
62800 50.00       
62801 50.00       
62802 50.00       
62803 49.00       
62804 49.00       
62805 49.00       
62806 48.00       
62807 51.00       
62808 48.00       
62809 50.00       
62810 50.00       
62811 50.00       
62812 50.00       
62813 49.00       
62814 49.00       
62815 48.00       
62816 49.00       
62817 52.00       
62818 50.00       
62819 49.00       
62820 51.00       
62821 50.00       
62822 50.00       
62823 51.00       
62824 49.00       
62825 48.00       
62826 48.00       
62827 50.00       
62828 49.00       
62829 49.00       
62830 50.00       
62831 49.00       
62832 50.00       
62833 50.00       
62834 49.00       
62835 49.00       
62836 50.00       
62837 49.00       
62838 49.00       
62839 50.00       
62840 50.00       
62841 50.00       
62842 50.00       
62843 49.00       
62844 51.00       
62845 49.00       
62846 48.00       
62847 48.00       
62848 48.00       
62849 48.00       
62850 51.00       
62851 49.00       
62852 50.00       
62853 49.00       
62854 50.00       
62855 48.00       
62856 48.00       
62857 50.00       
62858 49.00       
62859 50.00       
62860 49.00       
62861 49.00       
62862 49.00       
62863 49.00       
62864 50.00       
62865 50.00       
62866 50.00       
62867 49.00       
62868 49.00       
62869 50.00       
62870 49.00       
62871 49.00       
62872 50.00       
62873 49.00       
62874 50.00       
62875 49.00       
62876 50.00       
62877 49.00       
62878 48.00       
62879 50.00       
62880 50.00       
62881 51.00       
62882 49.00       
62883 49.00       
62884 48.00       
62885 48.00       
62886 49.00       
62887 49.00       
62888 49.00       
62889 49.00       
62890 49.00       
62891 49.00       
62892 49.00       
62893 50.00       
62894 50.00       
62895 49.00       
62896 50.00       
62897 48.00       
62898 49.00       
62899 49.00       
62900 50.00       
62901 50.00       
62902 50.00       
62903 48.00       
62904 49.00       
62905 50.00       
62906 50.00       
62907 49.00       
62908 50.00       
62909 50.00       
62910 50.00       
62911 50.00       
62912 49.00       
62913 50.00       
62914 50.00       
62915 48.00       
62916 49.00       
62917 49.00       
62918 50.00       
62919 48.00       
62920 50.00       
62921 48.00       
62922 50.00       
62923 50.00       
62924 49.00       
62925 48.00       
62926 50.00       
62927 50.00       
62928 51.00       
62929 49.00       
62930 50.00       
62931 49.00       
62932 50.00       
62933 49.00       
62934 50.00       
62935 49.00       
62936 50.00       
62937 51.00       
62938 49.00       
62939 50.00       
62940 49.00       
62941 50.00       
62942 49.00       
62943 50.00       
62944 49.00       
62945 48.00       
62946 50.00       
62947 49.00       
62948 48.00       
62949 49.00       
62950 47.00       
62951 49.00       
62952 49.00       
62953 49.00       
62954 49.00       
62955 49.00       
62956 50.00       
62957 50.00       
62958 50.00       
62959 50.00       
62960 49.00       
62961 48.00       
62962 49.00       
62963 50.00       
62964 50.00       
62965 49.00       
62966 49.00       
62967 48.00       
62968 49.00       
62969 51.00       
62970 50.00       
62971 50.00       
62972 50.00       
62973 49.00       
62974 49.00       
62975 49.00       
62976 48.00       
62977 50.00       
62978 49.00       
62979 50.00       
62980 49.00       
62981 49.00       
62982 50.00       
62983 49.00       
62984 50.00       
62985 48.00       
62986 48.00       
62987 50.00       
62988 50.00       
62989 49.00       
62990 48.00       
62991 49.00       
62992 49.00       
62993 50.00       
62994 50.00       
62995 49.00       
62996 49.00       
62997 49.00       
62998 49.00       
62999 50.00       
63000 49.00       
63001 50.00       
63002 49.00       
63003 49.00       
63004 49.00       
63005 50.00       
63006 50.00       
63007 49.00       
63008 48.00       
63009 49.00       
63010 49.00       
63011 51.00       
63012 49.00       
63013 49.00       
63014 48.00       
63015 49.00       
63016 50.00       
63017 48.00       
63018 51.00       
63019 49.00       
63020 49.00       
63021 50.00       
63022 49.00       
63023 48.00       
63024 50.00       
63025 49.00       
63026 50.00       
63027 50.00       
63028 49.00       
63029 50.00       
63030 49.00       
63031 50.00       
63032 49.00       
63033 50.00       
63034 48.00       
63035 50.00       
63036 51.00       
63037 49.00       
63038 49.00       
63039 50.00       
63040 50.00       
63041 49.00       
63042 49.00       
63043 48.00       
63044 50.00       
63045 51.00       
63046 49.00       
63047 49.00       
63048 50.00       
63049 49.00       
63050 49.00       
63051 50.00       
63052 49.00       
63053 50.00       
63054 50.00       
63055 51.00       
63056 49.00       
63057 49.00       
63058 50.00       
63059 49.00       
63060 50.00       
63061 48.00       
63062 49.00       
63063 49.00       
63064 50.00       
63065 49.00       
63066 49.00       
63067 49.00       
63068 50.00       
63069 50.00       
63070 51.00       
63071 50.00       
63072 49.00       
63073 50.00       
63074 48.00       
63075 47.00       
63076 49.00       
63077 51.00       
63078 50.00       
63079 50.00       
63080 49.00       
63081 50.00       
63082 50.00       
63083 50.00       
63084 49.00       
63085 50.00       
63086 49.00       
63087 50.00       
63088 51.00       
63089 49.00       
63090 50.00       
63091 50.00       
63092 50.00       
63093 50.00       
63094 48.00       
63095 49.00       
63096 50.00       
63097 50.00       
63098 50.00       
63099 50.00       
63100 48.00       
63101 49.00       
63102 49.00       
63103 50.00       
63104 49.00       
63105 49.00       
63106 50.00       
63107 50.00       
63108 51.00       
63109 50.00       
63110 50.00       
63111 51.00       
63112 49.00       
63113 48.00       
63114 50.00       
63115 50.00       
63116 48.00       
63117 50.00       
63118 48.00       
63119 49.00       
63120 49.00       
63121 49.00       
63122 50.00       
63123 49.00       
63124 50.00       
63125 50.00       
63126 50.00       
63127 50.00       
63128 50.00       
63129 50.00       
63130 49.00       
63131 49.00       
63132 51.00       
63133 49.00       
63134 52.00       
63135 50.00       
63136 49.00       
63137 48.00       
63138 49.00       
63139 49.00       
63140 49.00       
63141 50.00       
63142 50.00       
63143 50.00       
63144 50.00       
63145 49.00       
63146 50.00       
63147 49.00       
63148 49.00       
63149 49.00       
63150 51.00       
63151 50.00       
63152 49.00       
63153 48.00       
63154 50.00       
63155 50.00       
63156 51.00       
63157 51.00       
63158 50.00       
63159 49.00       
63160 47.00       
63161 51.00       
63162 49.00       
63163 50.00       
63164 50.00       
63165 50.00       
63166 50.00       
63167 50.00       
63168 49.00       
63169 49.00       
63170 50.00       
63171 50.00       
63172 51.00       
63173 49.00       
63174 49.00       
63175 48.00       
63176 51.00       
63177 50.00       
63178 49.00       
63179 50.00       
63180 48.00       
63181 49.00       
63182 49.00       
63183 50.00       
63184 50.00       
63185 49.00       
63186 49.00       
63187 50.00       
63188 48.00       
63189 50.00       
63190 50.00       
63191 50.00       
63192 50.00       
63193 51.00       
63194 50.00       
63195 49.00       
63196 48.00       
63197 49.00       
63198 49.00       
63199 50.00       
63200 49.00       
63201 50.00       
63202 50.00       
63203 50.00       
63204 49.00       
63205 49.00       
63206 48.00       
63207 49.00       
63208 50.00       
63209 49.00       
63210 50.00       
63211 49.00       
63212 51.00       
63213 50.00       
63214 50.00       
63215 50.00       
63216 48.00       
63217 51.00       
63218 49.00       
63219 50.00       
63220 48.00       
63221 51.00       
63222 50.00       
63223 48.00       
63224 49.00       
63225 50.00       
63226 49.00       
63227 50.00       
63228 50.00       
63229 49.00       
63230 50.00       
63231 49.00       
63232 48.00       
63233 49.00       
63234 49.00       
63235 51.00       
63236 50.00       
63237 48.00       
63238 51.00       
63239 50.00       
63240 49.00       
63241 49.00       
63242 49.00       
63243 48.00       
63244 50.00       
63245 50.00       
63246 49.00       
63247 48.00       
63248 51.00       
63249 47.00       
63250 49.00       
63251 49.00       
63252 51.00       
63253 50.00       
63254 49.00       
63255 49.00       
63256 49.00       
63257 50.00       
63258 51.00       
63259 49.00       
63260 49.00       
63261 50.00       
63262 50.00       
63263 50.00       
63264 48.00       
63265 49.00       
63266 50.00       
63267 49.00       
63268 51.00       
63269 50.00       
63270 49.00       
63271 49.00       
63272 50.00       
63273 51.00       
63274 48.00       
63275 48.00       
63276 48.00       
63277 49.00       
63278 50.00       
63279 50.00       
63280 48.00       
63281 49.00       
63282 49.00       
63283 51.00       
63284 49.00       
63285 51.00       
63286 50.00       
63287 49.00       
63288 50.00       
63289 49.00       
63290 51.00       
63291 50.00       
63292 49.00       
63293 50.00       
63294 49.00       
63295 48.00       
63296 49.00       
63297 50.00       
63298 49.00       
63299 50.00       
63300 49.00       
63301 50.00       
63302 49.00       
63303 49.00       
63304 49.00       
63305 50.00       
63306 49.00       
63307 49.00       
63308 50.00       
63309 50.00       
63310 48.00       
63311 49.00       
63312 51.00       
63313 50.00       
63314 50.00       
63315 48.00       
63316 51.00       
63317 51.00       
63318 49.00       
63319 49.00       
63320 50.00       
63321 50.00       
63322 50.00       
63323 50.00       
63324 50.00       
63325 49.00       
63326 50.00       
63327 50.00       
63328 49.00       
63329 48.00       
63330 51.00       
63331 50.00       
63332 50.00       
63333 50.00       
63334 50.00       
63335 50.00       
63336 49.00       
63337 51.00       
63338 50.00       
63339 49.00       
63340 51.00       
63341 49.00       
63342 49.00       
63343 49.00       
63344 50.00       
63345 49.00       
63346 51.00       
63347 49.00       
63348 49.00       
63349 51.00       
63350 50.00       
63351 50.00       
63352 49.00       
63353 49.00       
63354 49.00       
63355 50.00       
63356 49.00       
63357 49.00       
63358 50.00       
63359 50.00       
63360 50.00       
63361 49.00       
63362 50.00       
63363 48.00       
63364 49.00       
63365 49.00       
63366 48.00       
63367 50.00       
63368 50.00       
63369 50.00       
63370 49.00       
63371 50.00       
63372 50.00       
63373 50.00       
63374 51.00       
63375 50.00       
63376 49.00       
63377 49.00       
63378 51.00       
63379 50.00       
63380 50.00       
63381 50.00       
63382 49.00       
63383 50.00       
63384 50.00       
63385 50.00       
63386 48.00       
63387 49.00       
63388 49.00       
63389 50.00       
63390 50.00       
63391 48.00       
63392 49.00       
63393 49.00       
63394 49.00       
63395 49.00       
63396 51.00       
63397 49.00       
63398 50.00       
63399 49.00       
63400 49.00       
63401 50.00       
63402 49.00       
63403 49.00       
63404 51.00       
63405 49.00       
63406 49.00       
63407 49.00       
63408 49.00       
63409 50.00       
63410 48.00       
63411 50.00       
63412 51.00       
63413 48.00       
63414 50.00       
63415 49.00       
63416 48.00       
63417 47.00       
63418 52.00       
63419 49.00       
63420 49.00       
63421 48.00       
63422 50.00       
63423 50.00       
63424 48.00       
63425 49.00       
63426 51.00       
63427 50.00       
63428 49.00       
63429 49.00       
63430 48.00       
63431 50.00       
63432 50.00       
63433 49.00       
63434 50.00       
63435 50.00       
63436 48.00       
63437 49.00       
63438 50.00       
63439 49.00       
63440 50.00       
63441 49.00       
63442 49.00       
63443 50.00       
63444 50.00       
63445 50.00       
63446 50.00       
63447 49.00       
63448 50.00       
63449 49.00       
63450 49.00       
63451 50.00       
63452 50.00       
63453 51.00       
63454 48.00       
63455 49.00       
63456 49.00       
63457 49.00       
63458 51.00       
63459 49.00       
63460 50.00       
63461 48.00       
63462 49.00       
63463 49.00       
63464 49.00       
63465 51.00       
63466 49.00       
63467 51.00       
63468 50.00       
63469 50.00       
63470 49.00       
63471 50.00       
63472 49.00       
63473 49.00       
63474 49.00       
63475 48.00       
63476 51.00       
63477 50.00       
63478 49.00       
63479 50.00       
63480 50.00       
63481 50.00       
63482 49.00       
63483 51.00       
63484 50.00       
63485 49.00       
63486 48.00       
63487 50.00       
63488 51.00       
63489 50.00       
63490 49.00       
63491 50.00       
63492 50.00       
63493 49.00       
63494 51.00       
63495 48.00       
63496 48.00       
63497 50.00       
63498 49.00       
63499 49.00       
63500 50.00       
63501 50.00       
63502 50.00       
63503 48.00       
63504 49.00       
63505 50.00       
63506 47.00       
63507 49.00       
63508 50.00       
63509 51.00       
63510 49.00       
63511 49.00       
63512 51.00       
63513 49.00       
63514 48.00       
63515 49.00       
63516 48.00       
63517 50.00       
63518 50.00       
63519 49.00       
63520 50.00       
63521 51.00       
63522 49.00       
63523 49.00       
63524 49.00       
63525 50.00       
63526 50.00       
63527 50.00       
63528 50.00       
63529 51.00       
63530 49.00       
63531 49.00       
63532 49.00       
63533 50.00       
63534 50.00       
63535 50.00       
63536 49.00       
63537 48.00       
63538 48.00       
63539 50.00       
63540 50.00       
63541 50.00       
63542 50.00       
63543 51.00       
63544 49.00       
63545 50.00       
63546 50.00       
63547 50.00       
63548 50.00       
63549 47.00       
63550 50.00       
63551 50.00       
63552 51.00       
63553 50.00       
63554 48.00       
63555 51.00       
63556 49.00       
63557 51.00       
63558 51.00       
63559 48.00       
63560 50.00       
63561 50.00       
63562 49.00       
63563 51.00       
63564 49.00       
63565 49.00       
63566 50.00       
63567 50.00       
63568 49.00       
63569 49.00       
63570 50.00       
63571 49.00       
63572 50.00       
63573 50.00       
63574 49.00       
63575 51.00       
63576 49.00       
63577 50.00       
63578 50.00       
63579 49.00       
63580 50.00       
63581 50.00       
63582 50.00       
63583 49.00       
63584 49.00       
63585 49.00       
63586 50.00       
63587 49.00       
63588 48.00       
63589 48.00       
63590 49.00       
63591 50.00       
63592 48.00       
63593 48.00       
63594 49.00       
63595 49.00       
63596 50.00       
63597 50.00       
63598 49.00       
63599 50.00       
63600 48.00       
63601 50.00       
63602 50.00       
63603 50.00       
63604 49.00       
63605 50.00       
63606 50.00       
63607 50.00       
63608 49.00       
63609 49.00       
63610 50.00       
63611 50.00       
63612 50.00       
63613 49.00       
63614 50.00       
63615 51.00       
63616 49.00       
63617 48.00       
63618 49.00       
63619 51.00       
63620 48.00       
63621 49.00       
63622 49.00       
63623 48.00       
63624 50.00       
63625 50.00       
63626 50.00       
63627 49.00       
63628 48.00       
63629 50.00       
63630 49.00       
63631 50.00       
63632 50.00       
63633 48.00       
63634 48.00       
63635 49.00       
63636 50.00       
63637 50.00       
63638 49.00       
63639 50.00       
63640 50.00       
63641 50.00       
63642 49.00       
63643 51.00       
63644 48.00       
63645 50.00       
63646 50.00       
63647 48.00       
63648 49.00       
63649 50.00       
63650 50.00       
63651 50.00       
63652 50.00       
63653 50.00       
63654 49.00       
63655 49.00       
63656 49.00       
63657 49.00       
63658 51.00       
63659 50.00       
63660 51.00       
63661 51.00       
63662 50.00       
63663 49.00       
63664 50.00       
63665 47.00       
63666 49.00       
63667 50.00       
63668 50.00       
63669 49.00       
63670 50.00       
63671 51.00       
63672 50.00       
63673 48.00       
63674 50.00       
63675 51.00       
63676 51.00       
63677 50.00       
63678 50.00       
63679 49.00       
63680 50.00       
63681 49.00       
63682 50.00       
63683 50.00       
63684 51.00       
63685 50.00       
63686 50.00       
63687 51.00       
63688 48.00       
63689 49.00       
63690 49.00       
63691 50.00       
63692 51.00       
63693 49.00       
63694 50.00       
63695 49.00       
63696 50.00       
63697 47.00       
63698 51.00       
63699 50.00       
63700 49.00       
63701 50.00       
63702 49.00       
63703 50.00       
63704 49.00       
63705 49.00       
63706 49.00       
63707 49.00       
63708 51.00       
63709 49.00       
63710 49.00       
63711 50.00       
63712 50.00       
63713 49.00       
63714 49.00       
63715 49.00       
63716 48.00       
63717 50.00       
63718 49.00       
63719 49.00       
63720 50.00       
63721 49.00       
63722 49.00       
63723 51.00       
63724 49.00       
63725 51.00       
63726 50.00       
63727 50.00       
63728 49.00       
63729 50.00       
63730 49.00       
63731 50.00       
63732 51.00       
63733 49.00       
63734 49.00       
63735 50.00       
63736 49.00       
63737 49.00       
63738 49.00       
63739 49.00       
63740 49.00       
63741 50.00       
63742 49.00       
63743 49.00       
63744 50.00       
63745 49.00       
63746 49.00       
63747 50.00       
63748 51.00       
63749 51.00       
63750 51.00       
63751 49.00       
63752 50.00       
63753 51.00       
63754 50.00       
63755 48.00       
63756 49.00       
63757 51.00       
63758 49.00       
63759 50.00       
63760 49.00       
63761 50.00       
63762 47.00       
63763 49.00       
63764 48.00       
63765 51.00       
63766 51.00       
63767 50.00       
63768 50.00       
63769 50.00       
63770 49.00       
63771 49.00       
63772 49.00       
63773 48.00       
63774 48.00       
63775 49.00       
63776 50.00       
63777 52.00       
63778 48.00       
63779 50.00       
63780 50.00       
63781 50.00       
63782 49.00       
63783 50.00       
63784 48.00       
63785 49.00       
63786 50.00       
63787 51.00       
63788 49.00       
63789 49.00       
63790 50.00       
63791 50.00       
63792 49.00       
63793 49.00       
63794 50.00       
63795 49.00       
63796 47.00       
63797 48.00       
63798 50.00       
63799 49.00       
63800 50.00       
63801 50.00       
63802 49.00       
63803 50.00       
63804 48.00       
63805 49.00       
63806 51.00       
63807 50.00       
63808 49.00       
63809 49.00       
63810 50.00       
63811 49.00       
63812 51.00       
63813 49.00       
63814 50.00       
63815 49.00       
63816 49.00       
63817 50.00       
63818 50.00       
63819 51.00       
63820 49.00       
63821 49.00       
63822 49.00       
63823 48.00       
63824 49.00       
63825 50.00       
63826 50.00       
63827 49.00       
63828 50.00       
63829 48.00       
63830 51.00       
63831 50.00       
63832 50.00       
63833 49.00       
63834 51.00       
63835 50.00       
63836 48.00       
63837 50.00       
63838 50.00       
63839 52.00       
63840 49.00       
63841 50.00       
63842 49.00       
63843 48.00       
63844 50.00       
63845 49.00       
63846 50.00       
63847 49.00       
63848 50.00       
63849 52.00       
63850 49.00       
63851 49.00       
63852 50.00       
63853 50.00       
63854 51.00       
63855 50.00       
63856 50.00       
63857 51.00       
63858 49.00       
63859 50.00       
63860 50.00       
63861 49.00       
63862 51.00       
63863 50.00       
63864 50.00       
63865 49.00       
63866 49.00       
63867 49.00       
63868 50.00       
63869 48.00       
63870 49.00       
63871 49.00       
63872 48.00       
63873 48.00       
63874 50.00       
63875 50.00       
63876 49.00       
63877 52.00       
63878 49.00       
63879 49.00       
63880 49.00       
63881 50.00       
63882 50.00       
63883 49.00       
63884 49.00       
63885 50.00       
63886 49.00       
63887 49.00       
63888 49.00       
63889 50.00       
63890 49.00       
63891 50.00       
63892 49.00       
63893 50.00       
63894 49.00       
63895 49.00       
63896 49.00       
63897 49.00       
63898 49.00       
63899 51.00       
63900 48.00       
63901 51.00       
63902 50.00       
63903 49.00       
63904 49.00       
63905 50.00       
63906 48.00       
63907 50.00       
63908 49.00       
63909 49.00       
63910 50.00       
63911 50.00       
63912 48.00       
63913 49.00       
63914 50.00       
63915 48.00       
63916 50.00       
63917 48.00       
63918 50.00       
63919 51.00       
63920 50.00       
63921 50.00       
63922 49.00       
63923 49.00       
63924 48.00       
63925 50.00       
63926 51.00       
63927 48.00       
63928 48.00       
63929 51.00       
63930 49.00       
63931 50.00       
63932 49.00       
63933 49.00       
63934 50.00       
63935 50.00       
63936 51.00       
63937 49.00       
63938 49.00       
63939 51.00       
63940 49.00       
63941 50.00       
63942 50.00       
63943 49.00       
63944 50.00       
63945 51.00       
63946 48.00       
63947 49.00       
63948 50.00       
63949 49.00       
63950 49.00       
63951 49.00       
63952 49.00       
63953 49.00       
63954 49.00       
63955 51.00       
63956 51.00       
63957 48.00       
63958 50.00       
63959 50.00       
63960 49.00       
63961 50.00       
63962 50.00       
63963 50.00       
63964 50.00       
63965 49.00       
63966 49.00       
63967 51.00       
63968 48.00       
63969 49.00       
63970 49.00       
63971 50.00       
63972 50.00       
63973 49.00       
63974 51.00       
63975 48.00       
63976 51.00       
63977 50.00       
63978 48.00       
63979 49.00       
63980 51.00       
63981 51.00       
63982 48.00       
63983 49.00       
63984 50.00       
63985 51.00       
63986 49.00       
63987 50.00       
63988 50.00       
63989 50.00       
63990 49.00       
63991 51.00       
63992 51.00       
63993 49.00       
63994 51.00       
63995 48.00       
63996 50.00       
63997 50.00       
63998 51.00       
63999 50.00       
64000 50.00       
64001 47.00       
64002 50.00       
64003 49.00       
64004 49.00       
64005 49.00       
64006 50.00       
64007 50.00       
64008 50.00       
64009 49.00       
64010 50.00       
64011 50.00       
64012 48.00       
64013 48.00       
64014 50.00       
64015 50.00       
64016 50.00       
64017 49.00       
64018 49.00       
64019 49.00       
64020 49.00       
64021 50.00       
64022 49.00       
64023 50.00       
64024 50.00       
64025 49.00       
64026 51.00       
64027 49.00       
64028 50.00       
64029 50.00       
64030 49.00       
64031 48.00       
64032 48.00       
64033 50.00       
64034 49.00       
64035 51.00       
64036 49.00       
64037 50.00       
64038 49.00       
64039 50.00       
64040 50.00       
64041 50.00       
64042 49.00       
64043 49.00       
64044 50.00       
64045 49.00       
64046 50.00       
64047 51.00       
64048 48.00       
64049 48.00       
64050 50.00       
64051 49.00       
64052 49.00       
64053 50.00       
64054 49.00       
64055 50.00       
64056 50.00       
64057 49.00       
64058 49.00       
64059 50.00       
64060 50.00       
64061 49.00       
64062 50.00       
64063 48.00       
64064 51.00       
64065 49.00       
64066 51.00       
64067 48.00       
64068 49.00       
64069 51.00       
64070 49.00       
64071 50.00       
64072 49.00       
64073 49.00       
64074 50.00       
64075 49.00       
64076 48.00       
64077 50.00       
64078 49.00       
64079 50.00       
64080 49.00       
64081 51.00       
64082 50.00       
64083 49.00       
64084 51.00       
64085 48.00       
64086 50.00       
64087 49.00       
64088 50.00       
64089 49.00       
64090 51.00       
64091 50.00       
64092 50.00       
